Household_ID,Month,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income
180,19,40783,46640,32105,60241,12048,18072,30120,119528
180,20,102552,18351,39320,83901,16780,25170,41950,160223
180,21,115324,60314,69463,102224,20444,30667,51112,245101
180,22,33874,12838,22593,31979,6395,9593,15989,69305
180,23,55221,21819,12123,33533,6706,10060,16766,89163
180,24,37849,40050,39883,49045,9809,14713,24522,117782
181,1,46965,22665,26494,45978,9195,13793,22989,96124
181,2,65891,56974,34876,83223,16644,24966,41611,157741
181,3,42701,38323,13112,29928,5985,8978,14964,94136
181,4,21979,36465,40338,44267,8853,13280,22133,98782
181,5,43298,22499,7909,23686,4737,7105,11843,73706
181,6,88508,50802,45764,105548,21109,31664,52774,185074
181,7,15467,27713,36352,39150,7830,11745,19575,79532
181,8,92792,27767,72843,85871,17174,25761,42935,193402
181,9,24828,44640,40386,34336,6867,10300,17168,109854
181,10,76021,35688,57965,77787,15557,23336,38893,169674
181,11,61542,45485,49175,76341,15268,22902,38170,156202
181,12,24291,19074,16788,25643,5128,7692,12821,60153
181,13,64067,22888,22274,42271,8454,12681,21135,109229
181,14,52332,10679,18562,47923,9584,14376,23961,81573
181,15,54705,15783,31008,36742,7348,11022,18371,101496
181,16,38370,26374,16408,47966,9593,14389,23983,81152
181,17,114667,17625,58426,57945,11589,17383,28972,190718
181,18,112276,45401,28344,84810,16962,25443,42405,186021
181,19,83631,16500,46992,59535,11907,17860,29767,147123
181,20,91391,31467,50944,66637,13327,19991,33318,173802
181,21,27232,20138,31413,31971,6394,9591,15985,78783
181,22,33139,20567,10038,30898,6179,9269,15449,63744
181,23,103012,49303,22020,73828,14765,22148,36914,174335
181,24,35904,23671,34804,33386,6677,10015,16693,94379
182,1,78357,20621,29498,62672,12534,18801,31336,128476
182,2,59755,44408,28376,77493,15498,23247,38746,132539
182,3,99228,18400,60748,105923,21184,31777,52961,178376
182,4,99041,14409,60609,95113,19022,28534,47556,174059
182,5,56041,27719,50999,47716,9543,14314,23858,134759
182,6,51901,20159,40114,40418,8083,12125,20209,112174
182,7,14557,27129,22456,19452,3890,5835,9726,64142
182,8,81385,13236,45845,75901,15180,22770,37950,140466
182,9,69382,52530,27908,52572,10514,15771,26286,149820
182,10,92397,38280,22470,89674,17934,26902,44837,153147
182,11,71816,42431,50540,71760,14352,21528,35880,164787
182,12,35044,15777,29404,25169,5033,7550,12584,80225
182,13,36170,21376,33419,44843,8968,13453,22421,90965
182,14,111771,12254,66623,63510,12702,19053,31755,190648
182,15,59868,35062,17241,55757,11151,16727,27878,112171
182,16,75168,26376,41658,72264,14452,21679,36132,143202
182,17,40843,36687,26665,32819,6563,9845,16409,104195
182,18,41287,23267,55030,67368,13473,20210,33684,119584
182,19,74425,38843,56489,70615,14123,21184,35307,169757
182,20,37562,13461,17336,27114,5422,8134,13557,68359
182,21,108761,15445,47811,85463,17092,25638,42731,172017
182,22,57356,17388,25907,58451,11690,17535,29225,100651
182,23,85101,39762,64575,111977,22395,33593,55988,189438
182,24,47801,25456,21618,52133,10426,15640,26066,94875
183,1,87588,14106,27447,68545,13709,20563,34272,129141
183,2,74313,36626,25279,63124,12624,18937,31562,136218
183,3,20079,14831,24518,27446,5489,8234,13723,59428
183,4,80125,18396,23840,59124,11824,17737,29562,122361
183,5,26936,12264,67254,63336,12667,19000,31668,106454
183,6,35003,14543,29614,24548,4909,7364,12274,79160
183,7,47646,44507,31850,54733,10946,16420,27366,124003
183,8,24901,23785,22565,25891,5178,7767,12945,71251
183,9,91964,48334,42401,88071,17614,26421,44035,182699
183,10,36881,20426,78783,64668,12933,19400,32334,136090
183,11,39542,32718,39571,64929,12985,19478,32464,111831
183,12,128414,61963,39697,93012,18602,27903,46506,230074
183,13,63017,37393,15312,61709,12341,18512,30854,115722
183,14,55629,11071,11629,40532,8106,12159,20266,78329
183,15,114612,66553,74778,110532,22106,33159,55266,255943
183,16,97532,47786,50938,89906,17981,26971,44953,196256
183,17,32105,20888,36433,39210,7842,11763,19605,89426
183,18,71126,39021,28913,80732,16146,24219,40366,139060
183,19,17487,22634,18352,19509,3901,5852,9754,58473
183,20,65674,63724,38967,80395,16079,24118,40197,168365
183,21,14969,28364,25511,28576,5715,8572,14288,68844
183,22,52228,9460,22177,27550,5510,8265,13775,83865
183,23,27139,34212,57442,44338,8867,13301,22169,118793
183,24,62962,45926,50972,77384,15476,23215,38692,159860
184,1,74107,45101,46343,86839,17367,26051,43419,165551
184,2,19072,14542,38724,32800,6560,9840,16400,72338
184,3,61717,7337,18325,39524,7904,11857,19762,87379
184,4,38749,18350,27859,41912,8382,12573,20956,84958
184,5,119654,47441,78660,84689,16937,25406,42344,245755
184,6,19324,20231,35090,26405,5281,7921,13202,74645
184,7,60374,57377,44197,95189,19037,28556,47594,161948
184,8,80586,24826,57334,95824,19164,28747,47912,162746
184,9,122900,31667,34722,100857,20171,30257,50428,189289
184,10,101146,49062,55787,110650,22130,33195,55325,205995
184,11,65420,16505,43296,41065,8213,12319,20532,125221
184,12,67740,22471,39936,53516,10703,16054,26758,130147
184,13,26440,11887,29012,29380,5876,8814,14690,67339
184,14,64689,14151,43718,42035,8407,12610,21017,122558
184,15,112992,18365,44412,54015,10803,16204,27007,175769
184,16,61979,31459,37772,48078,9615,14423,24039,131210
184,17,119546,28918,36433,109081,21816,32724,54540,184897
184,18,12188,10679,23280,26673,5334,8002,13336,46147
184,19,120601,23534,78333,82292,16458,24687,41146,222468
184,20,58376,30818,25418,66701,13340,20010,33350,114612
184,21,92445,40964,40023,69741,13948,20922,34870,173432
184,22,86241,27610,52477,87673,17534,26302,43836,166328
184,23,70494,51744,48805,70688,14137,21206,35344,171043
184,24,33544,26496,47629,33835,6767,10150,16917,107669
185,1,106059,66162,41665,126112,25222,37833,63056,213886
185,2,79128,47690,74419,76749,15349,23024,38374,201237
185,3,47634,56222,50131,48660,9732,14598,24330,153987
185,4,31295,10217,13017,32610,6522,9783,16305,54529
185,5,62156,51794,47598,79504,15900,23851,39752,161548
185,6,54723,55615,39906,65159,13031,19547,32579,150244
185,7,37159,16096,21013,40654,8130,12196,20327,74268
185,8,17519,9649,33637,31367,6273,9410,15683,60805
185,9,30990,17488,28032,32759,6551,9827,16379,76510
185,10,24258,6188,7797,13173,2634,3952,6586,38243
185,11,48967,47344,25536,60787,12157,18236,30393,121847
185,12,36485,65421,46348,83973,16794,25192,41986,148254
185,13,44841,23603,22504,41361,8272,12408,20680,90948
185,14,26575,26202,43609,45079,9015,13523,22539,96386
185,15,77096,53097,32246,89930,17986,26979,44965,162439
185,16,24180,16196,14305,31907,6381,9572,15953,54681
185,17,67577,47902,27036,65938,13187,19781,32969,142515
185,18,53267,39016,30565,38528,7705,11558,19264,122848
185,19,59779,24700,18924,35747,7149,10724,17873,103403
185,20,26388,18795,14917,35151,7030,10545,17575,60100
185,21,73980,21947,58686,85020,17004,25506,42510,154613
185,22,44178,22727,28524,46799,9359,14039,23399,95429
185,23,93815,38503,19450,66879,13375,20063,33439,151768
185,24,62588,37885,40744,59771,11954,17931,29885,141217
186,1,115966,43941,51781,66307,13261,19892,33153,211688
186,2,40600,9894,43395,52642,10528,15792,26321,93889
186,3,42934,10763,21738,31087,6217,9326,15543,75435
186,4,59896,44786,52438,71596,14319,21478,35798,157120
186,5,41152,14234,14049,32038,6407,9611,16019,69435
186,6,26631,58093,25632,60871,12174,18261,30435,110356
186,7,111971,47976,46241,74045,14809,22213,37022,206188
186,8,80393,34993,50904,73583,14716,22075,36791,166290
186,9,37763,19147,21741,46152,9230,13845,23076,78651
186,10,46044,28921,60259,69366,13873,20809,34683,135224
186,11,62564,20759,67613,63340,12668,19002,31670,150936
186,12,59232,37794,76500,84967,16993,25490,42483,173526
186,13,15553,27793,27438,33722,6744,10116,16861,70784
186,14,28904,25436,47921,47402,9480,14220,23701,102261
186,15,23092,38018,57505,54607,10921,16382,27303,118615
186,16,32787,31940,25838,46681,9336,14004,23340,90565
186,17,25905,24583,46561,54792,10958,16437,27396,97049
186,18,92023,16659,44210,64718,12943,19415,32359,152892
186,19,31749,36532,77148,86174,17234,25852,43087,145429
186,20,71363,27747,33260,55712,11142,16713,27856,132370
186,21,91655,47651,58562,99536,19907,29861,49768,197868
186,22,87744,11525,35943,51525,10305,15457,25762,135212
186,23,43587,37267,30162,58202,11640,17460,29101,111016
186,24,101960,68363,87650,107443,21488,32233,53721,257973
187,1,49480,62742,79083,79321,15864,23796,39660,191305
187,2,80581,37374,66999,66674,13334,20002,33337,184954
187,3,70359,20228,37604,41142,8228,12342,20571,128191
187,4,58174,36593,41926,55323,11064,16597,27661,136693
187,5,77846,31201,22818,63288,12657,18986,31644,131865
187,6,75988,10551,54301,44192,8838,13257,22096,140840
187,7,24161,11555,38014,26335,5267,7900,13167,73730
187,8,112807,59597,60220,86888,17377,26066,43444,232624
187,9,46342,23659,25277,33942,6788,10182,16971,95278
187,10,32951,21490,26767,26872,5374,8061,13436,81208
187,11,63553,44914,36721,51516,10303,15454,25758,145188
187,12,48165,32195,15752,55808,11161,16742,27904,96112
187,13,69120,43118,46445,84890,16978,25467,42445,158683
187,14,24803,15231,24959,37459,7491,11237,18729,64993
187,15,34389,26083,31910,52380,10476,15714,26190,92382
187,16,41389,28049,21251,38098,7619,11429,19049,90689
187,17,22287,18424,26371,27556,5511,8266,13778,67082
187,18,15192,13850,16799,24443,4888,7332,12221,45841
187,19,27778,35082,42963,60355,12071,18106,30177,105823
187,20,70149,24687,28907,65012,13002,19503,32506,123743
187,21,37915,58907,27310,58892,11778,17667,29446,124132
187,22,89933,69449,45271,95598,19119,28679,47799,204653
187,23,55321,24446,51982,57848,11569,17354,28924,131749
187,24,29953,17545,16020,27718,5543,8315,13859,63518
188,1,40997,29707,35108,33536,6707,10060,16768,105812
188,2,107308,32580,32002,62675,12535,18802,31337,171890
188,3,97501,38301,19856,53411,10682,16023,26705,155658
188,4,80629,64216,78491,98445,19689,29533,49222,223336
188,5,56995,54104,64817,68024,13604,20407,34012,175916
188,6,33184,59007,83690,72726,14545,21817,36363,175881
188,7,120973,18847,82125,131268,26253,39380,65634,221945
188,8,102769,16365,32561,80294,16058,24088,40147,151695
188,9,51690,19107,26572,33288,6657,9986,16644,97369
188,10,145328,51320,68495,143897,28779,43169,71948,265143
188,11,44780,40889,27350,48899,9779,14669,24449,113019
188,12,22901,8385,16089,26355,5271,7906,13177,47375
188,13,93915,44817,50295,99790,19958,29937,49895,189027
188,14,85586,24966,19695,59338,11867,17801,29669,130247
188,15,112672,62481,40415,111210,22242,33363,55605,215568
188,16,50322,50558,48512,86819,17363,26045,43409,149392
188,17,17647,28793,25184,33055,6611,9916,16527,71624
188,18,29657,55039,39890,42945,8589,12883,21472,124586
188,19,117774,53686,46798,102686,20537,30806,51343,218258
188,20,31060,49324,56909,43120,8624,12936,21560,137293
188,21,29505,10928,13339,23451,4690,7035,11725,53772
188,22,86856,31244,21049,51056,10211,15316,25528,139149
188,23,56611,35572,47437,68923,13784,20676,34461,139620
188,24,17283,13736,12639,18327,3665,5498,9163,43658
189,1,51066,15337,11944,35601,7120,10680,17800,78347
189,2,38305,23503,63465,71095,14219,21328,35547,125273
189,3,95163,46012,43495,80853,16170,24256,40426,184670
189,4,42334,20858,49604,67587,13517,20276,33793,112796
189,5,29774,17572,27938,25668,5133,7700,12834,75284
189,6,39996,16191,39757,53459,10691,16037,26729,95944
189,7,119467,15532,71886,84619,16923,25385,42309,206885
189,8,30508,25776,43194,53578,10715,16073,26789,99478
189,9,47115,7749,14150,31030,6206,9309,15515,69014
189,10,100018,57141,17721,79908,15981,23972,39954,174880
189,11,85705,54803,42962,84375,16875,25312,42187,183470
189,12,53987,16496,20905,34041,6808,10212,17020,91388
189,13,24210,9235,13215,14745,2949,4423,7372,46660
189,14,55146,29365,16751,50225,10045,15067,25112,101262
189,15,31919,55762,38663,38876,7775,11662,19438,126344
189,16,58996,33149,31110,63839,12767,19151,31919,123255
189,17,73058,33214,54864,63987,12797,19196,31993,161136
189,18,52640,19905,16467,37279,7455,11183,18639,89012
189,19,54270,32628,33587,63358,12671,19007,31679,120485
189,20,66512,26331,29362,42193,8438,12658,21096,122205
189,21,101595,55639,35805,95527,19105,28658,47763,193039
189,22,45355,16926,20154,38892,7778,11667,19446,82435
189,23,26938,30515,28588,36576,7315,10972,18288,86041
189,24,16194,10101,32284,28567,5713,8570,14283,58579
190,1,66108,16393,25368,44015,8803,13204,22007,107869
190,2,63969,23859,36469,47149,9429,14144,23574,124297
190,3,43585,28321,14499,28237,5647,8471,14118,86405
190,4,54821,6877,24084,40933,8186,12280,20466,85782
190,5,36899,20038,18086,44116,8823,13234,22058,75023
190,6,36529,72542,82041,103525,20705,31057,51762,191112
190,7,104135,14388,23169,46508,9301,13952,23254,141692
190,8,67006,36438,84367,68707,13741,20612,34353,187811
190,9,61622,11708,33799,53008,10601,15902,26504,107129
190,10,141483,41161,42406,67653,13530,20295,33826,225050
190,11,45923,27835,11914,40174,8034,12052,20087,85672
190,12,59304,23356,53995,80926,16185,24277,40463,136655
190,13,118776,24244,47785,77397,15479,23219,38698,190805
190,14,44220,9983,19325,41768,8353,12530,20884,73528
190,15,69442,21640,24699,38479,7695,11543,19239,115781
190,16,35101,10624,11098,17839,3567,5351,8919,56823
190,17,13455,27612,25687,26982,5396,8094,13491,66754
190,18,35588,15424,35493,40972,8194,12291,20486,86505
190,19,85730,38305,19556,79028,15805,23708,39514,143591
190,20,52762,51298,75918,64002,12800,19200,32001,179978
190,21,49800,36105,33893,45339,9067,13601,22669,119798
190,22,96093,25760,53187,77656,15531,23296,38828,175040
190,23,16798,25566,17323,24099,4819,7229,12049,59687
190,24,28011,18640,32470,23838,4767,7151,11919,79121
191,1,98769,65466,44404,83282,16656,24984,41641,208639
191,2,20738,22524,26071,26223,5244,7867,13111,69333
191,3,113193,29701,62148,92582,18516,27774,46291,205042
191,4,27279,21832,39277,29593,5918,8878,14796,88388
191,5,80375,51790,51145,92666,18533,27800,46333,183310
191,6,95340,57236,40981,75142,15028,22542,37571,193557
191,7,56806,10139,12503,29313,5862,8794,14656,79448
191,8,52954,25001,28137,41522,8304,12456,20761,106092
191,9,41207,12501,59013,49349,9869,14804,24674,112721
191,10,54915,27047,29459,63095,12619,18928,31547,111421
191,11,67130,28154,34562,65730,13146,19719,32865,129846
191,12,56668,22762,69398,52568,10513,15770,26284,148828
191,13,25955,22986,16150,32662,6532,9798,16331,65091
191,14,76760,41999,68942,64933,12986,19480,32466,187701
191,15,33858,17935,42269,37209,7441,11162,18604,94062
191,16,33627,24899,17718,33466,6693,10040,16733,76244
191,17,113323,22502,21314,77131,15426,23139,38565,157139
191,18,63449,13381,55415,58323,11664,17496,29161,132245
191,19,78922,8842,15398,49008,9801,14702,24504,103162
191,20,19676,33424,17883,35834,7166,10750,17917,70983
191,21,41040,36624,24937,60382,12076,18114,30191,102601
191,22,54769,23866,45728,71103,14220,21331,35551,124363
191,23,65082,15950,15196,43491,8698,13047,21745,96228
191,24,33504,39947,43932,61372,12274,18411,30686,117383
192,1,50543,25722,29537,45666,9133,13699,22833,105802
192,2,70798,14233,55879,83110,16622,24933,41555,140910
192,3,115033,35606,21230,55566,11113,16670,27783,171869
192,4,77158,41871,27057,52818,10563,15845,26409,146086
192,5,80928,58054,72934,80011,16002,24003,40005,211916
192,6,120492,55173,70397,94631,18926,28389,47315,246062
192,7,67403,35279,41827,55259,11051,16577,27629,144509
192,8,88995,27189,17358,64284,12856,19285,32142,133542
192,9,73344,22418,40706,77531,15506,23259,38765,136468
192,10,93799,47298,77550,70007,14001,21002,35003,218647
192,11,42270,25966,23693,50525,10105,15157,25262,91929
192,12,36979,18946,43061,38610,7722,11583,19305,98986
192,13,63747,44226,47702,74224,14844,22267,37112,155675
192,14,48500,25015,26709,49874,9974,14962,24937,100224
192,15,53688,8702,28192,42444,8488,12733,21222,90582
192,16,25887,41573,22627,29574,5914,8872,14787,90087
192,17,63413,25853,24149,50489,10097,15146,25244,113415
192,18,57060,57855,25058,44628,8925,13388,22314,139973
192,19,37145,44670,58060,42070,8414,12621,21035,139875
192,20,35408,29878,23393,31969,6393,9590,15984,88679
192,21,40030,7909,16355,25025,5005,7507,12512,64294
192,22,75977,36736,46640,80625,16125,24187,40312,159353
192,23,22317,18044,47263,36389,7277,10916,18194,87624
192,24,38025,44806,48384,58627,11725,17588,29313,131215
193,1,32269,10575,24940,32503,6500,9751,16251,67784
193,2,25228,39861,52171,36379,7275,10913,18189,117260
193,3,84893,34623,40570,64733,12946,19420,32366,160086
193,4,101449,53028,23494,76181,15236,22854,38090,177971
193,5,23501,41179,51331,43910,8782,13173,21955,116011
193,6,70033,49740,30322,61952,12390,18585,30976,150095
193,7,47381,11916,41823,45297,9059,13589,22648,101120
193,8,22538,25877,19906,32556,6511,9766,16278,68321
193,9,50668,18500,17854,33691,6738,10107,16845,87022
193,10,87971,17303,54926,81601,16320,24480,40800,160200
193,11,82744,15663,43470,79187,15837,23756,39593,141877
193,12,57528,40313,47449,49398,9879,14819,24699,145290
193,13,23174,32010,40146,36898,7379,11069,18449,95330
193,14,52693,16845,42990,45446,9089,13633,22723,112528
193,15,73447,14298,23034,36733,7346,11020,18366,110779
193,16,65988,18182,30971,55659,11131,16697,27829,115141
193,17,64968,24570,18346,39184,7836,11755,19592,107884
193,18,17492,14563,9820,23956,4791,7186,11978,41875
193,19,68517,29637,28643,43286,8657,12986,21643,126797
193,20,71815,31554,19140,63457,12691,19037,31728,122509
193,21,65898,23675,12765,50883,10176,15265,25441,102338
193,22,112886,15326,57651,81884,16376,24565,40942,185863
193,23,15905,7609,20053,19819,3963,5945,9909,43567
193,24,80398,23884,17160,42246,8449,12674,21123,121442
194,1,27417,17749,41697,26810,5362,8043,13405,86863
194,2,71179,24363,47807,83566,16713,25069,41783,143349
194,3,29322,27123,17887,23098,4619,6929,11549,74332
194,4,137330,54464,75357,126298,25259,37889,63149,267151
194,5,93068,13096,40509,79796,15959,23938,39898,146673
194,6,27483,23554,12141,19050,3810,5715,9525,63178
194,7,25434,13328,35537,30810,6162,9243,15405,74299
